排量_m3min,屈服应力_Pa,黏度_mPas,全井有效顶替效率,耗时_s
1.2,23.0,170.0,0.908022,6.2
1.2,23.0,190.0,0.908228,6.2
1.2,23.0,210.0,0.908398,6.2
1.2,23.0,230.0,0.908542,6.2
1.2,23.0,250.0,0.908664,6.3
1.2,23.0,270.0,0.90877,6.2
1.2,23.0,290.0,0.908862,6.2
1.2,23.0,310.0,0.908943,6.2
1.2,23.0,330.0,0.909015,6.2
1.2,23.0,350.0,0.909079,6.2
1.2,24.0,50.0,0.905298,6.3
1.2,24.0,70.0,0.906184,6.3
1.2,24.0,90.0,0.906834,6.1
1.2,24.0,110.0,0.907311,6.1
1.2,24.0,130.0,0.907671,6.1
1.2,24.0,150.0,0.907954,6.3
1.2,24.0,170.0,0.90818,6.2
1.2,24.0,190.0,0.908365,6.2
1.2,24.0,210.0,0.90852,6.1
1.2,24.0,230.0,0.90865,6.2
1.2,24.0,250.0,0.908762,6.2
1.2,24.0,270.0,0.908858,6.3
1.2,24.0,290.0,0.908943,6.1
1.2,24.0,310.0,0.909017,6.1
1.2,24.0,330.0,0.909083,6.1
1.2,24.0,350.0,0.909142,6.3
1.2,25.0,50.0,0.905795,6.3
1.2,25.0,70.0,0.906555,6.1
1.2,25.0,90.0,0.907122,6.1
1.2,25.0,110.0,0.907546,6.1
1.2,25.0,130.0,0.907867,6.2
1.2,25.0,150.0,0.90812,6.3
1.2,25.0,170.0,0.908324,6.1
1.2,25.0,190.0,0.908492,6.1
1.2,25.0,210.0,0.908632,6.2
1.2,25.0,230.0,0.908751,6.2
1.2,25.0,250.0,0.908853,6.2
1.2,25.0,270.0,0.908941,6.2
1.2,25.0,290.0,0.909018,6.1
1.2,25.0,310.0,0.909087,6.2
1.2,25.0,330.0,0.909148,6.2
1.2,25.0,350.0,0.909202,6.2
1.3,5.0,50.0,0.658747,6.1
1.3,5.0,70.0,0.736355,6.5
1.3,5.0,90.0,0.803132,6.2
1.3,5.0,110.0,0.843058,6.2
1.3,5.0,130.0,0.868435,6.2
1.3,5.0,150.0,0.88444,6.1
1.3,5.0,170.0,0.893324,6.1
1.3,5.0,190.0,0.898139,6.1
1.3,5.0,210.0,0.90095,6.3
1.3,5.0,230.0,0.902743,6.1
1.3,5.0,250.0,0.903974,6.1
1.3,5.0,270.0,0.904867,6.1
1.3,5.0,290.0,0.905543,6.1
1.3,5.0,310.0,0.906071,6.1
1.3,5.0,330.0,0.906495,6.1
1.3,5.0,350.0,0.906841,6.1
1.3,6.0,50.0,0.686747,6.2
1.3,6.0,70.0,0.766227,6.1
1.3,6.0,90.0,0.823239,6.1
1.3,6.0,110.0,0.856617,6.1
1.3,6.0,130.0,0.877903,6.1
1.3,6.0,150.0,0.889995,6.2
1.3,6.0,170.0,0.896399,6.2
1.3,6.0,190.0,0.899953,6.2
1.3,6.0,210.0,0.90212,6.2
1.3,6.0,230.0,0.903557,6.1
1.3,6.0,250.0,0.904574,6.2
1.3,6.0,270.0,0.90533,6.2
1.3,6.0,290.0,0.905912,6.1
1.3,6.0,310.0,0.906374,6.1
1.3,6.0,330.0,0.906748,6.1
1.3,6.0,350.0,0.907057,6.1
1.3,7.0,50.0,0.717935,6.3
1.3,7.0,70.0,0.79477,6.1
1.3,7.0,90.0,0.840294,6.1
1.3,7.0,110.0,0.868751,6.1
1.3,7.0,130.0,0.885307,6.1
1.3,7.0,150.0,0.89405,6.3
1.3,7.0,170.0,0.898679,6.1
1.3,7.0,190.0,0.901357,6.1
1.3,7.0,210.0,0.903062,6.2
1.3,7.0,230.0,0.904235,6.1
1.3,7.0,250.0,0.905087,6.2
1.3,7.0,270.0,0.905733,6.1
1.3,7.0,290.0,0.906239,6.0
1.3,7.0,310.0,0.906645,6.0
1.3,7.0,330.0,0.906977,6.1
1.3,7.0,350.0,0.907254,6.2
1.3,8.0,50.0,0.751824,6.2
1.3,8.0,70.0,0.81701,6.1
1.3,8.0,90.0,0.855828,6.3
1.3,8.0,110.0,0.878595,6.1
1.3,8.0,130.0,0.890773,6.2
1.3,8.0,150.0,0.897,6.3
1.3,8.0,170.0,0.900402,6.1
1.3,8.0,190.0,0.902467,6.1
1.3,8.0,210.0,0.903837,6.0
1.3,8.0,230.0,0.904808,6.1
1.3,8.0,250.0,0.905531,6.1
1.3,8.0,270.0,0.906088,6.2
1.3,8.0,290.0,0.90653,6.1
1.3,8.0,310.0,0.906889,6.2
1.3,8.0,330.0,0.907185,6.3
1.3,8.0,350.0,0.907434,6.4
1.3,9.0,50.0,0.782138,6.5
1.3,9.0,70.0,0.837122,6.4
1.3,9.0,90.0,0.868875,6.4
1.3,9.0,110.0,0.886062,6.2
1.3,9.0,130.0,0.894708,6.1
1.3,9.0,150.0,0.899176,6.2
1.3,9.0,170.0,0.901736,6.1
1.3,9.0,190.0,0.903364,6.0
1.3,9.0,210.0,0.904484,6.0
1.3,9.0,230.0,0.905299,6.0
1.3,9.0,250.0,0.905918,6.1
1.3,9.0,270.0,0.906403,6.3
1.3,9.0,290.0,0.906792,6.1
1.3,9.0,310.0,0.90711,6.1
1.3,9.0,330.0,0.907376,6.0
1.3,9.0,350.0,0.9076,6.0
1.3,10.0,50.0,0.808686,6.2
1.3,10.0,70.0,0.854539,6.2
1.3,10.0,90.0,0.879129,6.1
1.3,10.0,110.0,0.891459,6.0
1.3,10.0,130.0,0.897545,6.0
1.3,10.0,150.0,0.900816,6.1
1.3,10.0,170.0,0.902792,6.2
1.3,10.0,190.0,0.904103,6.1
1.3,10.0,210.0,0.905033,6.1
1.3,10.0,230.0,0.905725,6.0
1.3,10.0,250.0,0.90626,6.1
1.3,10.0,270.0,0.906684,6.2
1.3,10.0,290.0,0.907028,6.1
1.3,10.0,310.0,0.907312,6.0
1.3,10.0,330.0,0.907551,6.2
1.3,10.0,350.0,0.907753,6.0
1.3,11.0,50.0,0.832451,6.3
1.3,11.0,70.0,0.868698,6.1
1.3,11.0,90.0,0.886679,6.1
1.3,11.0,110.0,0.895289,6.0
1.3,11.0,130.0,0.899625,6.2
1.3,11.0,150.0,0.902087,6.1
1.3,11.0,170.0,0.903648,6.2
1.3,11.0,190.0,0.904722,6.0
1.3,11.0,210.0,0.905505,6.0
1.3,11.0,230.0,0.906098,6.1
1.3,11.0,250.0,0.906563,6.4
1.3,11.0,270.0,0.906937,6.1
1.3,11.0,290.0,0.907242,6.1
1.3,11.0,310.0,0.907497,6.1
1.3,11.0,330.0,0.907712,6.1
1.3,11.0,350.0,0.907896,6.0
1.3,12.0,50.0,0.85242,6.2
1.3,12.0,70.0,0.879407,6.2
1.3,12.0,90.0,0.892026,6.0
1.3,12.0,110.0,0.898024,6.1
1.3,12.0,130.0,0.901192,6.1
1.3,12.0,150.0,0.903094,6.1
1.3,12.0,170.0,0.904355,6.2
1.3,12.0,190.0,0.905249,6.2
1.3,12.0,210.0,0.905914,6.1
1.3,12.0,230.0,0.906428,6.1
1.3,12.0,250.0,0.906835,6.0
1.3,12.0,270.0,0.907165,6.1
1.3,12.0,290.0,0.907438,6.1
1.3,12.0,310.0,0.907666,6.1
1.3,12.0,330.0,0.907861,6.1
1.3,12.0,350.0,0.908028,6.1
1.3,13.0,50.0,0.867943,6.1
1.3,13.0,70.0,0.887078,6.2
1.3,13.0,90.0,0.895766,6.2
1.3,13.0,110.0,0.900019,6.2
1.3,13.0,130.0,0.902405,6.1
1.3,13.0,150.0,0.903913,6.0
1.3,13.0,170.0,0.904949,6.2
1.3,13.0,190.0,0.905702,6.1
1.3,13.0,210.0,0.906274,6.1
1.3,13.0,230.0,0.906721,6.1
1.3,13.0,250.0,0.907079,6.1
1.3,13.0,270.0,0.907373,6.2
1.3,13.0,290.0,0.907617,6.3
1.3,13.0,310.0,0.907823,6.1
1.3,13.0,330.0,0.907999,6.0
1.3,13.0,350.0,0.908151,6.0
1.3,14.0,50.0,0.879246,6.1
1.3,14.0,70.0,0.89241,6.3
1.3,14.0,90.0,0.898414,6.1
1.3,14.0,110.0,0.901521,6.1
1.3,14.0,130.0,0.90337,6.1
1.3,14.0,150.0,0.904591,6.1
1.3,14.0,170.0,0.905455,6.3
1.3,14.0,190.0,0.906097,6.1
1.3,14.0,210.0,0.906592,6.1
1.3,14.0,230.0,0.906983,6.1
1.3,14.0,250.0,0.9073,6.1
1.3,14.0,270.0,0.907562,6.2
1.3,14.0,290.0,0.907781,6.1
1.3,14.0,310.0,0.907967,6.0
1.3,14.0,330.0,0.908127,6.0
1.3,14.0,350.0,0.908266,6.1
1.3,15.0,50.0,0.887149,6.1
1.3,15.0,70.0,0.896088,6.2
1.3,15.0,90.0,0.900336,6.1
1.3,15.0,110.0,0.902684,6.1
1.3,15.0,130.0,0.904156,6.1
1.3,15.0,150.0,0.905162,6.1
1.3,15.0,170.0,0.905892,6.1
1.3,15.0,190.0,0.906444,6.1
1.3,15.0,210.0,0.906875,6.1
1.3,15.0,230.0,0.90722,6.0
1.3,15.0,250.0,0.907501,6.2
1.3,15.0,270.0,0.907736,6.0
1.3,15.0,290.0,0.907933,6.2
1.3,15.0,310.0,0.908102,6.0
1.3,15.0,330.0,0.908247,6.0
1.3,15.0,350.0,0.908373,6.0
1.3,16.0,50.0,0.892543,6.1
1.3,16.0,70.0,0.89867,6.1
1.3,16.0,90.0,0.901779,6.1
1.3,16.0,110.0,0.90361,6.0
1.3,16.0,130.0,0.904807,6.2
1.3,16.0,150.0,0.90565,6.1
1.3,16.0,170.0,0.906273,6.1
1.3,16.0,190.0,0.906751,6.2
1.3,16.0,210.0,0.907129,6.1
1.3,16.0,230.0,0.907434,6.1
1.3,16.0,250.0,0.907685,6.0
1.3,16.0,270.0,0.907895,6.0
1.3,16.0,290.0,0.908073,6.2
1.3,16.0,310.0,0.908226,6.1
1.3,16.0,330.0,0.908359,6.0
1.3,16.0,350.0,0.908474,6.0
1.3,17.0,50.0,0.896216,6.0
1.3,17.0,70.0,0.900543,6.0
1.3,17.0,90.0,0.902899,6.3
1.3,17.0,110.0,0.904364,6.1
1.3,17.0,130.0,0.905356,6.1
1.3,17.0,150.0,0.90607,6.1
1.3,17.0,170.0,0.906607,6.0
1.3,17.0,190.0,0.907024,6.3
1.3,17.0,210.0,0.907357,6.0
1.3,17.0,230.0,0.907628,6.0
1.3,17.0,250.0,0.907853,6.0
1.3,17.0,270.0,0.908042,6.0
1.3,17.0,290.0,0.908203,6.2
1.3,17.0,310.0,0.908342,6.1
1.3,17.0,330.0,0.908463,6.0
1.3,17.0,350.0,0.908569,6.1
1.3,18.0,50.0,0.898773,6.1
1.3,18.0,70.0,0.901949,6.2
1.3,18.0,90.0,0.903793,6.1
1.3,18.0,110.0,0.90499,6.0
1.3,18.0,130.0,0.905825,6.0
1.3,18.0,150.0,0.906436,6.0
1.3,18.0,170.0,0.906902,6.1
1.3,18.0,190.0,0.907269,6.1
1.3,18.0,210.0,0.907563,6.0
1.3,18.0,230.0,0.907805,6.1
1.3,18.0,250.0,0.908007,6.0
1.3,18.0,270.0,0.908178,6.1
1.3,18.0,290.0,0.908324,6.1
1.3,18.0,310.0,0.908451,6.2
1.3,18.0,330.0,0.908561,6.1
1.3,18.0,350.0,0.908658,6.1
1.3,19.0,50.0,0.900624,6.2
1.3,19.0,70.0,0.90304,6.1
1.3,19.0,90.0,0.904524,6.1
1.3,19.0,110.0,0.905519,6.1
1.3,19.0,130.0,0.906229,6.0
1.3,19.0,150.0,0.906758,6.2
1.3,19.0,170.0,0.907165,6.1
1.3,19.0,190.0,0.907489,6.2
1.3,19.0,210.0,0.907751,6.1
1.3,19.0,230.0,0.907967,6.1
1.3,19.0,250.0,0.908149,6.1
1.3,19.0,270.0,0.908303,6.1
1.3,19.0,290.0,0.908436,6.0
1.3,19.0,310.0,0.908552,6.2
1.3,19.0,330.0,0.908653,6.1
1.3,19.0,350.0,0.908742,6.1
1.3,20.0,50.0,0.902018,6.1
1.3,20.0,70.0,0.903912,6.1
1.3,20.0,90.0,0.905132,6.1
1.3,20.0,110.0,0.905971,6.2
1.3,20.0,130.0,0.906581,6.1
1.3,20.0,150.0,0.907042,6.1
1.3,20.0,170.0,0.907401,6.0
1.3,20.0,190.0,0.907687,6.1
1.3,20.0,210.0,0.907921,6.2
1.3,20.0,230.0,0.908116,6.1
1.3,20.0,250.0,0.90828,6.0
1.3,20.0,270.0,0.90842,6.0
1.3,20.0,290.0,0.908541,6.1
1.3,20.0,310.0,0.908646,6.3
1.3,20.0,330.0,0.908739,6.1
1.3,20.0,350.0,0.908821,6.1
1.3,21.0,50.0,0.903104,6.1
1.3,21.0,70.0,0.904623,6.1
1.3,21.0,90.0,0.905645,6.1
1.3,21.0,110.0,0.906362,6.2
1.3,21.0,130.0,0.906891,6.1
1.3,21.0,150.0,0.907295,6.1
1.3,21.0,170.0,0.907612,6.0
1.3,21.0,190.0,0.907868,6.2
1.3,21.0,210.0,0.908077,6.2
1.3,21.0,230.0,0.908253,6.1
1.3,21.0,250.0,0.908401,6.1
1.3,21.0,270.0,0.908528,6.0
1.3,21.0,290.0,0.908639,6.1
1.3,21.0,310.0,0.908735,6.2
1.3,21.0,330.0,0.90882,6.0
1.3,21.0,350.0,0.908895,6.6
1.3,22.0,50.0,0.903969,6.4
1.3,22.0,70.0,0.905213,6.5
1.3,22.0,90.0,0.906083,6.5
1.3,22.0,110.0,0.906702,6.1
1.3,22.0,130.0,0.907164,6.0
1.3,22.0,150.0,0.907521,6.1
1.3,22.0,170.0,0.907803,6.1
1.3,22.0,190.0,0.908032,6.1
1.3,22.0,210.0,0.90822,6.1
1.3,22.0,230.0,0.908379,6.1
1.3,22.0,250.0,0.908513,6.1
1.3,22.0,270.0,0.908629,6.1
1.3,22.0,290.0,0.90873,6.1
1.3,22.0,310.0,0.908818,6.3
1.3,22.0,330.0,0.908896,6.0
1.3,22.0,350.0,0.908966,6.2
1.3,23.0,50.0,0.90467,6.1
1.3,23.0,70.0,0.905712,6.1
1.3,23.0,90.0,0.906461,6.2
1.3,23.0,110.0,0.907001,6.1
1.3,23.0,130.0,0.907408,6.2
1.3,23.0,150.0,0.907724,6.2
1.3,23.0,170.0,0.907976,6.1
1.3,23.0,190.0,0.908182,6.0
1.3,23.0,210.0,0.908352,6.2
1.3,23.0,230.0,0.908496,6.1
1.3,23.0,250.0,0.908618,6.1
1.3,23.0,270.0,0.908724,6.0
1.3,23.0,290.0,0.908816,6.1
1.3,23.0,310.0,0.908897,6.1
1.3,23.0,330.0,0.908969,6.2
1.3,23.0,350.0,0.909033,6.1
1.3,24.0,50.0,0.905252,6.0
1.3,24.0,70.0,0.906139,6.0
1.3,24.0,90.0,0.906789,6.1
1.3,24.0,110.0,0.907265,6.1
1.3,24.0,130.0,0.907625,6.0
1.3,24.0,150.0,0.907908,6.0
1.3,24.0,170.0,0.908134,6.1
1.3,24.0,190.0,0.908319,6.1
1.3,24.0,210.0,0.908474,6.3
1.3,24.0,230.0,0.908604,6.1
1.3,24.0,250.0,0.908715,6.1
1.3,24.0,270.0,0.908812,6.1
1.3,24.0,290.0,0.908896,6.1
1.3,24.0,310.0,0.908971,6.3
1.3,24.0,330.0,0.909037,6.1
1.3,24.0,350.0,0.909096,6.0
1.3,25.0,50.0,0.905749,6.1
1.3,25.0,70.0,0.906509,6.1
1.3,25.0,90.0,0.907076,6.2
1.3,25.0,110.0,0.9075,6.2
1.3,25.0,130.0,0.907821,6.1
1.3,25.0,150.0,0.908074,6.0
1.3,25.0,170.0,0.908278,6.1
1.3,25.0,190.0,0.908446,6.1
1.3,25.0,210.0,0.908586,6.2
1.3,25.0,230.0,0.908704,6.1
1.3,25.0,250.0,0.908806,6.1
1.3,25.0,270.0,0.908895,6.1
1.3,25.0,290.0,0.908972,6.1
1.3,25.0,310.0,0.909041,6.2
1.3,25.0,330.0,0.909101,6.1
1.3,25.0,350.0,0.909156,6.1
1.4,5.0,50.0,0.658745,6.0
1.4,5.0,70.0,0.73637,6.0
1.4,5.0,90.0,0.803146,6.0
1.4,5.0,110.0,0.843068,6.0
1.4,5.0,130.0,0.868442,6.1
1.4,5.0,150.0,0.884444,6.1
1.4,5.0,170.0,0.893327,6.0
1.4,5.0,190.0,0.898142,6.0
1.4,5.0,210.0,0.900952,6.4
1.4,5.0,230.0,0.902744,6.0
1.4,5.0,250.0,0.903975,6.0
1.4,5.0,270.0,0.904868,6.0
1.4,5.0,290.0,0.905544,6.1
1.4,5.0,310.0,0.906072,6.0
1.4,5.0,330.0,0.906495,6.1
1.4,5.0,350.0,0.906842,6.1
1.4,6.0,50.0,0.686748,6.1
1.4,6.0,70.0,0.766244,6.1
1.4,6.0,90.0,0.823249,6.1
1.4,6.0,110.0,0.856625,6.1
1.4,6.0,130.0,0.877909,6.1
1.4,6.0,150.0,0.889999,6.0
1.4,6.0,170.0,0.896402,6.0
1.4,6.0,190.0,0.899955,6.3
1.4,6.0,210.0,0.902121,6.4
1.4,6.0,230.0,0.903558,6.6
1.4,6.0,250.0,0.904575,6.3
1.4,6.0,270.0,0.90533,6.4
1.4,6.0,290.0,0.905912,6.3
1.4,6.0,310.0,0.906374,6.3
1.4,6.0,330.0,0.906748,6.5
1.4,6.0,350.0,0.907057,6.3
1.4,7.0,50.0,0.717939,6.3
1.4,7.0,70.0,0.794777,6.3
1.4,7.0,90.0,0.840301,6.3
1.4,7.0,110.0,0.868757,6.5
1.4,7.0,130.0,0.885311,6.4
1.4,7.0,150.0,0.894053,6.2
1.4,7.0,170.0,0.898681,6.3
1.4,7.0,190.0,0.901358,6.3
1.4,7.0,210.0,0.903063,6.5
1.4,7.0,230.0,0.904236,6.3
1.4,7.0,250.0,0.905088,6.3
1.4,7.0,270.0,0.905734,6.3
1.4,7.0,290.0,0.906239,6.4
1.4,7.0,310.0,0.906645,6.4
1.4,7.0,330.0,0.906977,6.4
1.4,7.0,350.0,0.907254,6.3
1.4,8.0,50.0,0.751824,6.3
1.4,8.0,70.0,0.817016,6.3
1.4,8.0,90.0,0.855834,6.3
1.4,8.0,110.0,0.8786,6.6
1.4,8.0,130.0,0.890776,6.7
1.4,8.0,150.0,0.897002,6.7
1.4,8.0,170.0,0.900404,6.6
1.4,8.0,190.0,0.902468,6.7
1.4,8.0,210.0,0.903838,6.5
1.4,8.0,230.0,0.904809,6.8
1.4,8.0,250.0,0.905531,6.4
1.4,8.0,270.0,0.906088,6.8
1.4,8.0,290.0,0.906531,6.6
1.4,8.0,310.0,0.906889,7.0
1.4,8.0,330.0,0.907185,6.5
1.4,8.0,350.0,0.907434,6.6
1.4,9.0,50.0,0.782138,6.7
1.4,9.0,70.0,0.837128,6.6
1.4,9.0,90.0,0.86888,6.9
1.4,9.0,110.0,0.886065,6.2
1.4,9.0,130.0,0.89471,6.1
1.4,9.0,150.0,0.899177,6.0
1.4,9.0,170.0,0.901737,6.1
1.4,9.0,190.0,0.903365,6.1
1.4,9.0,210.0,0.904485,6.1
1.4,9.0,230.0,0.9053,6.1
1.4,9.0,250.0,0.905919,6.0
1.4,9.0,270.0,0.906403,6.0
1.4,9.0,290.0,0.906792,6.1
1.4,9.0,310.0,0.907111,6.1
1.4,9.0,330.0,0.907376,6.0
1.4,9.0,350.0,0.9076,6.0
1.4,10.0,50.0,0.808687,6.0
1.4,10.0,70.0,0.854543,6.0
1.4,10.0,90.0,0.879132,6.1
1.4,10.0,110.0,0.891462,6.0
1.4,10.0,130.0,0.897547,6.0
1.4,10.0,150.0,0.900818,6.0
1.4,10.0,170.0,0.902793,6.0
1.4,10.0,190.0,0.904104,6.2
1.4,10.0,210.0,0.905034,6.1
1.4,10.0,230.0,0.905726,6.0
1.4,10.0,250.0,0.90626,6.1
1.4,10.0,270.0,0.906684,6.1
1.4,10.0,290.0,0.907028,6.1
1.4,10.0,310.0,0.907312,6.1
1.4,10.0,330.0,0.907551,6.0
1.4,10.0,350.0,0.907753,6.0
1.4,11.0,50.0,0.832453,6.0
1.4,11.0,70.0,0.8687,6.0
1.4,11.0,90.0,0.886682,6.2
1.4,11.0,110.0,0.895291,6.0
1.4,11.0,130.0,0.899627,6.0
1.4,11.0,150.0,0.902088,6.1
1.4,11.0,170.0,0.903649,6.1
1.4,11.0,190.0,0.904723,6.1
1.4,11.0,210.0,0.905505,6.2
1.4,11.0,230.0,0.906099,6.0
1.4,11.0,250.0,0.906564,6.2
1.4,11.0,270.0,0.906937,6.1
1.4,11.0,290.0,0.907242,6.0
1.4,11.0,310.0,0.907497,6.2
1.4,11.0,330.0,0.907712,6.1
1.4,11.0,350.0,0.907896,6.1
1.4,12.0,50.0,0.852422,6.1
1.4,12.0,70.0,0.879409,6.1
1.4,12.0,90.0,0.892028,6.2
1.4,12.0,110.0,0.898025,6.0
1.4,12.0,130.0,0.901193,6.1
1.4,12.0,150.0,0.903095,6.0
1.4,12.0,170.0,0.904355,6.2
1.4,12.0,190.0,0.905249,6.1
1.4,12.0,210.0,0.905915,6.2
1.4,12.0,230.0,0.906428,6.1
1.4,12.0,250.0,0.906835,6.0
1.4,12.0,270.0,0.907165,6.1
1.4,12.0,290.0,0.907438,6.0
1.4,12.0,310.0,0.907667,6.2
1.4,12.0,330.0,0.907861,6.1
1.4,12.0,350.0,0.908028,6.0
1.4,13.0,50.0,0.867944,6.0
1.4,13.0,70.0,0.88708,6.0
1.4,13.0,90.0,0.895768,6.1
1.4,13.0,110.0,0.900021,6.0
1.4,13.0,130.0,0.902406,6.1
1.4,13.0,150.0,0.903914,6.0
1.4,13.0,170.0,0.904949,6.1
1.4,13.0,190.0,0.905703,6.0
1.4,13.0,210.0,0.906274,6.3
1.4,13.0,230.0,0.906721,6.0
1.4,13.0,250.0,0.90708,6.0
1.4,13.0,270.0,0.907373,6.0
1.4,13.0,290.0,0.907617,6.1
1.4,13.0,310.0,0.907823,6.1
1.4,13.0,330.0,0.907999,6.1
1.4,13.0,350.0,0.908151,6.0
1.4,14.0,50.0,0.879248,6.1
1.4,14.0,70.0,0.892412,6.0
1.4,14.0,90.0,0.898416,6.1
1.4,14.0,110.0,0.901522,6.1
1.4,14.0,130.0,0.903371,6.0
1.4,14.0,150.0,0.904592,6.0
1.4,14.0,170.0,0.905456,6.1
1.4,14.0,190.0,0.906098,6.2
1.4,14.0,210.0,0.906592,6.1
1.4,14.0,230.0,0.906983,6.1
1.4,14.0,250.0,0.907301,6.1
1.4,14.0,270.0,0.907562,6.1
1.4,14.0,290.0,0.907781,6.1
1.4,14.0,310.0,0.907967,6.1
1.4,14.0,330.0,0.908127,6.1
1.4,14.0,350.0,0.908266,6.1
1.4,15.0,50.0,0.887151,6.1
1.4,15.0,70.0,0.89609,6.0
1.4,15.0,90.0,0.900338,6.1
1.4,15.0,110.0,0.902685,6.2
1.4,15.0,130.0,0.904156,6.1
1.4,15.0,150.0,0.905163,6.0
1.4,15.0,170.0,0.905892,6.1
1.4,15.0,190.0,0.906444,6.0
1.4,15.0,210.0,0.906875,6.1
1.4,15.0,230.0,0.90722,6.0
1.4,15.0,250.0,0.907502,6.1
1.4,15.0,270.0,0.907736,6.1
1.4,15.0,290.0,0.907933,6.0
1.4,15.0,310.0,0.908102,6.1
1.4,15.0,330.0,0.908247,6.2
1.4,15.0,350.0,0.908373,6.0
1.4,16.0,50.0,0.892545,6.0
1.4,16.0,70.0,0.898672,6.0
1.4,16.0,90.0,0.90178,6.0
1.4,16.0,110.0,0.90361,6.1
1.4,16.0,130.0,0.904808,6.1
1.4,16.0,150.0,0.90565,6.0
1.4,16.0,170.0,0.906273,6.1
1.4,16.0,190.0,0.906751,6.1
1.4,16.0,210.0,0.907129,6.0
1.4,16.0,230.0,0.907434,6.2
1.4,16.0,250.0,0.907685,6.1
1.4,16.0,270.0,0.907895,6.1
1.4,16.0,290.0,0.908073,6.1
1.4,16.0,310.0,0.908226,6.0
1.4,16.0,330.0,0.908359,6.3
1.4,16.0,350.0,0.908474,6.1
1.4,17.0,50.0,0.896217,6.1
1.4,17.0,70.0,0.900543,6.0
1.4,17.0,90.0,0.902899,6.0
1.4,17.0,110.0,0.904364,6.2
1.4,17.0,130.0,0.905357,6.1
1.4,17.0,150.0,0.90607,6.1
1.4,17.0,170.0,0.906607,6.0
1.4,17.0,190.0,0.907024,6.0
1.4,17.0,210.0,0.907357,6.1
1.4,17.0,230.0,0.907628,6.1
1.4,17.0,250.0,0.907853,6.1
1.4,17.0,270.0,0.908042,6.0
1.4,17.0,290.0,0.908203,6.1
1.4,17.0,310.0,0.908342,6.0
1.4,17.0,330.0,0.908463,6.1
1.4,17.0,350.0,0.908569,6.1
1.4,18.0,50.0,0.898774,6.0
1.4,18.0,70.0,0.901949,6.0
1.4,18.0,90.0,0.903793,6.1
1.4,18.0,110.0,0.904991,6.1
1.4,18.0,130.0,0.905825,6.1
1.4,18.0,150.0,0.906436,6.0
1.4,18.0,170.0,0.906902,6.0
1.4,18.0,190.0,0.907269,6.1
1.4,18.0,210.0,0.907563,6.0
1.4,18.0,230.0,0.907805,6.1
1.4,18.0,250.0,0.908007,6.1
1.4,18.0,270.0,0.908178,6.0
1.4,18.0,290.0,0.908324,6.1
1.4,18.0,310.0,0.90845,6.0
1.4,18.0,330.0,0.908561,6.1
1.4,18.0,350.0,0.908658,6.0
1.4,19.0,50.0,0.900624,6.0
1.4,19.0,70.0,0.903041,6.0
1.4,19.0,90.0,0.904524,6.1
1.4,19.0,110.0,0.905519,6.0
1.4,19.0,130.0,0.906229,6.2
1.4,19.0,150.0,0.906758,6.0
1.4,19.0,170.0,0.907165,6.0
1.4,19.0,190.0,0.907489,6.0
1.4,19.0,210.0,0.907751,6.1
1.4,19.0,230.0,0.907967,6.1
1.4,19.0,250.0,0.908149,6.1
1.4,19.0,270.0,0.908303,6.1
1.4,19.0,290.0,0.908436,6.1
1.4,19.0,310.0,0.908551,6.1
1.4,19.0,330.0,0.908653,6.0
1.4,19.0,350.0,0.908742,6.2
1.4,20.0,50.0,0.902019,6.1
1.4,20.0,70.0,0.903912,6.0
1.4,20.0,90.0,0.905132,6.0
1.4,20.0,110.0,0.905971,6.1
1.4,20.0,130.0,0.906581,6.1
1.4,20.0,150.0,0.907042,6.0
1.4,20.0,170.0,0.907401,6.0
1.4,20.0,190.0,0.907687,6.0
1.4,20.0,210.0,0.907921,6.1
1.4,20.0,230.0,0.908116,6.1
1.4,20.0,250.0,0.90828,6.2
1.4,20.0,270.0,0.90842,6.0
1.4,20.0,290.0,0.908541,6.1
1.4,20.0,310.0,0.908646,6.1
1.4,20.0,330.0,0.908739,6.2
1.4,20.0,350.0,0.908821,6.2
1.4,21.0,50.0,0.903104,6.0
1.4,21.0,70.0,0.904623,6.0
1.4,21.0,90.0,0.905645,6.1
1.4,21.0,110.0,0.906362,6.1
1.4,21.0,130.0,0.906891,6.1
1.4,21.0,150.0,0.907295,6.1
1.4,21.0,170.0,0.907612,6.1
1.4,21.0,190.0,0.907867,6.0
1.4,21.0,210.0,0.908077,6.0
1.4,21.0,230.0,0.908252,6.0
1.4,21.0,250.0,0.908401,6.2
1.4,21.0,270.0,0.908528,6.0
1.4,21.0,290.0,0.908638,6.0
1.4,21.0,310.0,0.908735,6.0
1.4,21.0,330.0,0.90882,6.0
1.4,21.0,350.0,0.908895,6.1
1.4,22.0,50.0,0.903969,6.1
1.4,22.0,70.0,0.905213,6.1
1.4,22.0,90.0,0.906083,6.1
1.4,22.0,110.0,0.906702,6.0
1.4,22.0,130.0,0.907164,6.3
1.4,22.0,150.0,0.907521,6.1
1.4,22.0,170.0,0.907803,6.0
1.4,22.0,190.0,0.908032,6.1
1.4,22.0,210.0,0.90822,6.0
1.4,22.0,230.0,0.908379,6.0
1.4,22.0,250.0,0.908513,6.1
1.4,22.0,270.0,0.908629,6.1
1.4,22.0,290.0,0.90873,6.2
1.4,22.0,310.0,0.908818,6.1
